zariadenia	0.4
vlakna	0.396958333333
webinar	0.395875
years	0.3928125
interrogator	0.391041666667
zariadeni	0.3893125
anglictina	0.3875
chovanovi	0.385416666667
cast	0.383333333333
simulacia	0.383333333333
konkurencia	0.383333333333
dataloggerov	0.383333333333
vysvetlenie	0.383333333333
nakladov	0.3825
meetingu	0.381
podkladov	0.379166666667
vlnova	0.377083333333
testoavnie	0.377083333333
dlzka	0.377083333333
utlm	0.377083333333
vyvojove	0.376416666667
sa	0.374479166667
technica	0.374479166667
paul	0.370833333333
intenzit	0.370145833333
vzorcov	0.369833333333
def	0.366666666667
nsatevenie	0.366666666667
upratanie	0.365125
interogatora	0.3640625
zapnutie	0.3635
evidencia	0.3625
sklade	0.3625
hladanie	0.3625
podrobny	0.3625
zisteni	0.3625
zostavy	0.360416666667
alexis	0.358333333333
spravny	0.352083333333
bugfix05	0.350520833333
re-check	0.35
vsetkych	0.35
all	0.347916666667
employee	0.347916666667
micron	0.344583333333
tc-03	0.344104166667
fakulta	0.339583333333
1875	0.339583333333
spajanie	0.339583333333
problemu	0.3319375
issues	0.329020833333
mesiac	0.325583333333
verzie	0.322916666667
funkcii	0.322916666667
prvej	0.322916666667
vyber	0.322916666667
synchronizacia	0.322916666667
makra	0.322291666667
specifikacia	0.31875
standardnych	0.31875
neuspesne	0.31875
dlzok	0.31875
vlnovych	0.31875
logaritmizacia	0.314583333333
skuska	0.312958333333
komory	0.311604166667
gui	0.310416666667
reporting	0.310416666667
dashboard	0.308541666667
bugfix07	0.307854166667
10	0.30625
warranty	0.30625
metody	0.302083333333
novej	0.302083333333
andisom	0.3
madarciny	0.3
deploarizator	0.3
id1	0.3
bugfix	0.3
sensing	0.297958333333
clanok	0.296708333333
2016_1	0.296291666667
dtg	0.295833333333
switch	0.295
preklopenie	0.29375
logovacich	0.29375
referencovanie	0.293333333333
teplotny	0.291666666667
teplotna	0.291666666667
behavior	0.291666666667
celorocny	0.289583333333
800	0.2875
studovanie	0.2856875
polarizacie	0.284625
request	0.282395833333
planovanie	0.279854166667
126233	0.277083333333
zistenie	0.277083333333
chyby	0.277083333333
0002	0.277083333333
dano	0.270833333333
noveho	0.269979166667
november	0.26875
august	0.26875
lite	0.266916666667
sofo	0.266916666667
laptop	0.266666666667
justinov	0.266666666667
txt	0.266083333333
birefringence	0.258333333333
overenie	0.258229166667
bugfix04	0.254166666667
custom	0.253020833333
log	0.252083333333
bug-ov	0.25
thorarinnom	0.247979166667
potrok	0.247604166667
komp	0.24375
eps	0.24375
encardio	0.24375
rite	0.24375
time	0.2435
tft	0.241666666667
threshold	0.241666666667
integration	0.241666666667
2016_01	0.239583333333
navaranie	0.239583333333
1x4	0.239583333333
lepenie	0.239583333333
faz	0.238854166667
zalohovanie	0.2375
lfw	0.237333333333
stahovanie	0.2356875
depol	0.230041666667
reinstall	0.227875
uvod	0.226416666667
case-ov	0.225
1756	0.225
vibracne	0.225
realnych	0.225
teoretickych	0.225
alexisovi	0.222916666667
casy	0.221916666667
pocitaca	0.221708333333
logovanie	0.220833333333
sumarizacia	0.220833333333
synchronizator	0.220833333333
otazky	0.220520833333
vysledky	0.220416666667
overovacie	0.219833333333
cykly	0.219833333333
chmelkom	0.21875
fugro	0.21875
modifikacia	0.21875
measurement	0.216666666667
koncept	0.216666666667
zber	0.2149375
optic	0.214645833333
fiber	0.214645833333
dynamic	0.214583333333
objednanie	0.214583333333
zvysovanie	0.214583333333
chalanom	0.214583333333
interogatorov	0.2138125
bram	0.212541666667
distributed	0.2124375
stola	0.210416666667
systemu	0.208333333333
1514	0.208333333333
channel	0.208333333333
dalsich	0.20775
krokov	0.20775
prehlad	0.206020833333
d-01	0.204833333333
predlzeni	0.204166666667
zapis	0.204166666667
upgrade	0.203708333333
danovi	0.199333333333
michal	0.197916666667
systems	0.197916666667
teplotnej	0.195833333333
problematicke	0.195833333333
peaky	0.195833333333
dohodnutie	0.19525
jira	0.19375
grafov	0.191666666667
balenie	0.191666666667
1609	0.189583333333
nachystanie	0.187645833333
afl	0.1875
nefunkcnosti	0.1875
zdroja	0.183333333333
depolarizacia	0.183333333333
capris	0.182979166667
kukuca	0.180854166667
merania	0.179375
mr	0.179166666667
pri	0.179166666667
konta	0.179166666667
case	0.179166666667
business	0.179166666667
optical	0.178104166667
detailov	0.177354166667
kodenie	0.177083333333
teplotnych	0.177083333333
cloud	0.175
profil	0.175
solutions	0.175
lowy	0.175
mch	0.175
voa	0.175
strainovej	0.175
thorarinn	0.174583333333
magnus	0.1744375
804d	0.172916666667
o-eland	0.172916666667
lc-02	0.172916666667
importu	0.172895833333
help	0.171770833333
cistenie	0.16875
odinstalovanie	0.16875
kompu	0.16875
sandworm	0.16875
variables	0.166666666667
virtual	0.166666666667
nastavanie	0.1625
finalizacia	0.1625
ttl	0.1625
verziou	0.1625
ec	0.1625
usetrene	0.1625
screenshoty	0.1625
novou	0.1625
druhych	0.160416666667
prenasanie	0.160416666667
timecamp	0.159895833333
bayspecom	0.158333333333
napady	0.158166666667
pridanie	0.15625
dynamickeho	0.15625
kick-off	0.15625
fibera	0.156208333333
veci	0.154645833333
backup	0.152083333333
vyhodnteni	0.152083333333
marianom	0.152083333333
pomoc	0.152083333333
reporty	0.15
vedenia	0.15
poradu	0.15
eway	0.148020833333
config	0.147916666667
robberta	0.147916666667
geotechnicke	0.145833333333
daniel	0.145833333333
ocelovu	0.145833333333
pojmy	0.145833333333
navarena	0.145833333333
platnu	0.145833333333
hw	0.14375
fbg	0.1431875
sablona	0.141666666667
averaging	0.141666666667
sumar	0.141666666667
postup	0.139583333333
nasledujuce	0.138020833333
obdobie	0.138020833333
brainstroming	0.1375
regalov	0.1375
pocas	0.1375
dovoleniek	0.1375
mojovi	0.1375
zdrojov	0.135416666667
pump	0.135416666667
sensuron	0.135416666667
edfa	0.135416666667
firmy	0.133333333333
uprav	0.133333333333
standardne	0.133333333333
fitovanie	0.13125
of	0.1303125
warning	0.130125
alert	0.130125
interrogatora	0.1299375
vyosenia	0.129166666667
scramblera	0.127083333333
zoznam	0.127083333333
bez	0.127083333333
smartec	0.126395833333
tomasova	0.125
tabulka	0.125
bozp	0.125
2016-apr	0.125
matom	0.125
so	0.123958333333
dawid	0.123666666667
synak	0.122916666667
campbell	0.122666666667
scientific	0.122666666667
technologie	0.122354166667
bramovi	0.121604166667
tender	0.1215625
konzultacia	0.121
uajov	0.120895833333
synaptec	0.1206875
vyvojovych	0.1194375
konfiguracneho	0.118479166667
principu	0.116916666667
moznosti	0.1115
po	0.109729166667
zistienia	0.108083333333
historia	0.1080625
fatigue	0.107458333333
life	0.107458333333
microstrain	0.107354166667
olivier	0.106354166667
scn86	0.106354166667
edovi	0.10625
summary	0.101520833333
final	0.1015
zistovanie	0.100625
support	0.1
chalani	0.1
sylex	0.1
teamvieweru	0.0987083333333
vystavu	0.0979791666667
zlomene	0.0979166666667
generovanie	0.0963125
bi	0.0962916666667
bugfix01	0.0955833333333
odpoved	0.0948541666667
johnovi	0.0948541666667
osterbaai	0.094625
bug	0.094625
ponuky	0.094125
preklad	0.094125
cenove	0.094125
funkcie	0.09375
terminov	0.0936875
restart	0.0925416666667
technicasa	0.0925416666667
db	0.0910833333333
hladania	0.0892291666667
getec	0.0888541666667
20	0.0865625
shm	0.0865625
shp	0.0865
chybajucich	0.084375
tomasom	0.0833333333333
zistvanie	0.0833333333333
es-01	0.0833333333333
konektorovanie	0.081875
vector	0.0813125
borehole	0.0813125
seismic	0.0813125
force	0.08125
implementacia	0.0785416666667
miso	0.0780208333333
sc-11	0.0758958333333
sprava	0.0754791666667
servera	0.0754791666667
exkurzia	0.075
visio	0.0746875
hilka	0.074
diagramy	0.0739166666667
zaver	0.0733958333333
d-02	0.0713125
vymena	0.0698958333333
thorlabs	0.0698958333333
detaily	0.0694375
avaga	0.069375
flowcharty	0.0688958333333
zemny	0.068125
andres	0.068125
pomocou	0.0678125
zaraidenia	0.0675
justin	0.0667708333333
robbert	0.065375
sewer	0.0646458333333
parametrov	0.0645833333333
variabilita	0.0645833333333
mriezok	0.0645833333333
bugfix03	0.0637916666667
definovanych	0.0637916666667
notebook	0.0636041666667
konfguracia	0.0625
ms-02	0.0625
hilkovi	0.0625
sg-01	0.0625
publikacii	0.062125
existujucich	0.062125
shapeaccelarray	0.0604166666667
measurand	0.0604166666667
ishmii	0.06
journal	0.06
sm125	0.0595833333333
maintenance	0.0594166666667
nacenenie	0.0579791666667
optics	0.0570833333333
topologia	0.0565625
rychlost	0.0565
obmedzena	0.0565
wajih	0.05625
verifikacnych	0.0555833333333
cyklov	0.0555833333333
polarization	0.0554166666667
teamviewer	0.0547916666667
fibercore	0.0546458333333
fakturacia	0.0545416666667
kablov	0.0542291666667
tomasovho	0.0541666666667
transducery	0.0541041666667
doodnutie	0.0523541666667
chybnych	0.0519375
tutorials	0.0515
2016-jul	0.0510416666667
objednavka	0.050875
strain-stress	0.0505208333333
noria	0.0498333333333
mojom	0.0492083333333
pi	0.0479791666667
cern	0.0479166666667
vibration	0.046875
kompenzacia	0.0464166666667
roztaznosti	0.0464166666667
sensors	0.0455625
spektrum	0.044625
accelerometer	0.044
tretieho	0.0438958333333
geotechnical	0.04375
ice	0.04375
engineering	0.04375
nenulovanych	0.0434375
is	0.043375
logov	0.0428125
strand	0.0418333333333
1755	0.0418333333333
tendon	0.0418333333333
elongation	0.0416666666667
sc-01	0.0416666666667
thorarinna	0.0400625
tp-02	0.0399375
agile	0.0393125
excel	0.0392291666667
crm	0.039125
fail	0.0375
membran	0.036875
bom	0.0358958333333
poznamky	0.0353541666667
instalacie	0.0327083333333
termin	0.0327083333333
navrh	0.0318333333333
rigu	0.0315208333333
svetla	0.0315208333333
exalos	0.0315208333333
zdroj	0.0315208333333
interogatorom	0.03125
spustenim	0.0286041666667
1443	0.0283333333333
siet	0.0273958333333
technologia	0.0271458333333
85c	0.0270833333333
1444	0.0267083333333
posielanie	0.0264166666667
zavazi	0.025
prenos	0.025
csic	0.0249375
lincencii	0.0245416666667
vlakien	0.0243333333333
pn	0.0243333333333
dawida	0.0240625
modem	0.023125
skenovanie	0.0228125
vw	0.0225625
fsg	0.02225
rig	0.0221875
cable	0.0211041666667
smart	0.0211041666667
regulacia	0.0208333333333
napatia	0.0208333333333
athermal	0.0208333333333
fugra	0.0201041666667
vysledkoch	0.0198333333333
belus	0.019375
osa	0.0185
breakout	0.0174583333333
isys	0.016625
ftp	0.0161875
problematiky	0.013125
rolfov	0.0130208333333
eurpoe	0.0120208333333
edn	0.0120208333333
opi	0.01125
skrine	0.01125
1426	0.0104583333333
pressure	0.010375
kupa	0.010375
geosense	0.010375
reportov	0.00985416666667
sietou	0.00816666666667
kiwa	0.00729166666667
quick	0.00702083333333
sales	0.00702083333333
reflectivity	0.00639583333333
fwhm	0.00639583333333
view	0.00535416666667
datalogger	0.0028125
1830	0.0028125
vizum	0.00229166666667
vybavenie	0.00229166666667
hamburg	0.00214583333333
1191	0.00214583333333
assigned	0.00183333333333
without	0.00183333333333
julian	0.00177083333333
smartfibres	0.00160416666667
vsyledkov	0.0
1855	0.0
sx	0.0
p-01	0.0
praca	0.0
zvaracie	0.0
zerlux	0.0
1707	0.0
harbor	0.0
demonstrator	0.0
kvalifikacia	0.0
cost	0.0
design	0.0
zrt	0.0
producteev	0.0
tideway	0.0
missure	0.0
ms	0.0
agidens	0.0
tencate	0.0
others	0.0
naval	0.0
kuryk	0.0
savcor	0.0
liptak	0.0
verzia	0.0
ejtech	0.0
diplomova	0.0
customer	0.0
jul	0.0
igor	0.0
s-lin	0.0
preco	0.0
in	0.0
mo	0.0
product	0.0
max	0.0
maj	0.0
institue	0.0
univerzita	0.0
mortar	0.0
production	0.0
interogatorv	0.0
1750	0.0
polyimide	0.0
opticke	0.0
1713	0.0
maintanance	0.0
1715	0.0
gotomeeting	0.0
ase	0.0
switchom	0.0
spotreby	0.0
1438	0.0
1439	0.0
misc	0.0
number	0.0
temperature	0.0
lokalizacia	0.0
academy	0.0
1913	0.0
tooz	0.0
stu	0.0
2017	0.0
and	0.0
formula	0.0
anv	0.0
rozsahu	0.0
geodestek	0.0
zilinska	0.0
socotec	0.0
beta	0.0
660	0.0
rst	0.0
hungary	0.0
1723	0.0
rica	0.0
magistrat	0.0
samuel	0.0
cellco	0.0
lactec	0.0
geo	0.0
distrelec	0.0
audit	0.0
1399	0.0
pont-terv	0.0
vyrobne	0.0
sweep	0.0
analyzu	0.0
pile	0.0
bratislavy	0.0
geosinergia	0.0
doterajsich	0.0
1459	0.0
1813	0.0
1818	0.0
imrich	0.0
technobis	0.0
attenuation	0.0
nif	0.0
costa	0.0
osmos	0.0
transformer	0.0
1776	0.0
inversion	0.0
insert	0.0
d-0x	0.0
eurovia	0.0
portuguese	0.0
instruments	0.0
prototyping	0.0
slovnaft	0.0
1859	0.0
organizacne	0.0
kable	0.0
specifikacie	0.0
barcode	0.0
kombinacie	0.0
lucia	0.0
central	0.0
actphast	0.0
axsun	0.0
gregory	0.0
van	0.0
low	0.0
1806	0.0
femtosecond	0.0
jun	0.0
displacement	0.0
teplotneho	0.0
fbgs	0.0
1742	0.0
1743	0.0
riadenie	0.0
general	0.0
tlakovych	0.0
1897	0.0
xxx	0.0
mecanicche	0.0
zaklady	0.0
crussel	0.0
svf	0.0
1368	0.0
